"DATA";"PROVA";"VARIANT";"RECOMPTE"
2021-06-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);22
2021-06-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);33
2021-06-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Eta (B.1.525);2
2021-06-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);1
2021-06-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Mu (B.1.621 i subvariants);2
2021-06-22 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);47
2021-06-22 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-06-22 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);61
2021-06-22 00:00:00.000;seqüenciació completa;Eta (B.1.525);2
2021-06-22 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);9
2021-06-22 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);4
2021-06-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);43
2021-06-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);26
2021-06-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);5
2021-06-23 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);31
2021-06-23 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-06-23 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);64
2021-06-23 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);11
2021-06-23 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);9
2021-06-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);7
2021-06-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);2
2021-06-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-06-24 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);10
2021-06-24 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);10
2021-06-24 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-06-24 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-06-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);37
2021-06-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);24
2021-06-25 00:00:00.000;(gen S): seqüenciació parcial;Alfa (B.1.1.7);2
2021-06-25 00:00:00.000;(gen S): seqüenciació parcial;Gamma (P.1 i subvariants);6
2021-06-25 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);20
2021-06-25 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-06-25 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);72
2021-06-25 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);8
2021-06-25 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);6
2021-06-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);22
2021-06-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);46
2021-06-26 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);5
2021-06-26 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);30
2021-06-26 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);5
2021-06-26 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-06-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);13
2021-06-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);18
2021-06-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);2
2021-06-27 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);5
2021-06-27 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-06-27 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);23
2021-06-27 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);7
2021-06-27 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-06-28 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);14
2021-06-28 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);13
2021-06-28 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);4
2021-06-28 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);55
2021-06-28 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-06-28 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);94
2021-06-28 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-06-28 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-06-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);39
2021-06-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);64
2021-06-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-06-29 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);27
2021-06-29 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);3
2021-06-29 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);160
2021-06-29 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);8
2021-06-29 00:00:00.000;seqüenciació completa;Lambda (C.37 i subvariants);2
2021-06-29 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-06-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);53
2021-06-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);141
2021-06-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);2
2021-06-30 00:00:00.000;(gen S): seqüenciació parcial;Gamma (P.1 i subvariants);4
2021-06-30 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);12
2021-06-30 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);94
2021-06-30 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);2
2021-06-30 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-07-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);41
2021-07-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);94
2021-07-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);4
2021-07-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);1
2021-07-01 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);18
2021-07-01 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-07-01 00:00:00.000;seqüenciació completa;Beta (B.1.351 i subvariants);2
2021-07-01 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);96
2021-07-01 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-07-01 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);4
2021-07-01 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-07-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);46
2021-07-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);101
2021-07-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);2
2021-07-02 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);15
2021-07-02 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-07-02 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);122
2021-07-02 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-07-02 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);4
2021-07-02 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);4
2021-07-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);28
2021-07-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);187
2021-07-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-07-03 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);7
2021-07-03 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);54
2021-07-03 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-07-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);33
2021-07-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);90
2021-07-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);9
2021-07-04 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);6
2021-07-04 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);44
2021-07-05 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);13
2021-07-05 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);109
2021-07-05 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);13
2021-07-05 00:00:00.000;(gen S): seqüenciació parcial;Gamma (P.1 i subvariants);4
2021-07-05 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);8
2021-07-05 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);123
2021-07-05 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);4
2021-07-05 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-07-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);32
2021-07-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);178
2021-07-06 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);32
2021-07-06 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);11
2021-07-06 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-07-06 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);132
2021-07-06 00:00:00.000;seqüenciació completa;Eta (B.1.525);1
2021-07-06 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);3
2021-07-06 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-07-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);30
2021-07-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);259
2021-07-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);11
2021-07-07 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);1
2021-07-07 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);22
2021-07-07 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-07-07 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);143
2021-07-07 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);5
2021-07-07 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-07-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);45
2021-07-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);326
2021-07-08 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-07-08 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);15
2021-07-08 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-07-08 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);135
2021-07-08 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);7
2021-07-08 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-07-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);13
2021-07-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);26
2021-07-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-07-09 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Eta (B.1.525);2
2021-07-09 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);14
2021-07-09 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);182
2021-07-09 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);2
2021-07-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);7
2021-07-10 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);46
2021-07-10 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);3
2021-07-10 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);51
2021-07-10 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-07-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);30
2021-07-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);226
2021-07-11 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);129
2021-07-11 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);1
2021-07-11 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-07-11 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);39
2021-07-11 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);3
2021-07-12 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);43
2021-07-12 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);385
2021-07-12 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);109
2021-07-12 00:00:00.000;(gen S): seqüenciació parcial;Gamma (P.1 i subvariants);2
2021-07-12 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);17
2021-07-12 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);182
2021-07-12 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-07-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);15
2021-07-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);474
2021-07-13 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);76
2021-07-13 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);29
2021-07-13 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-07-13 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);178
2021-07-13 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);4
2021-07-13 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-07-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);24
2021-07-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);297
2021-07-14 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);11
2021-07-14 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);3
2021-07-14 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);120
2021-07-14 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);2
2021-07-14 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);2
2021-07-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);22
2021-07-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);170
2021-07-15 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);77
2021-07-15 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);6
2021-07-15 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);155
2021-07-15 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);4
2021-07-15 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-07-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);20
2021-07-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);176
2021-07-16 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);26
2021-07-16 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);8
2021-07-16 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);191
2021-07-16 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);2
2021-07-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);6
2021-07-17 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);16
2021-07-17 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);46
2021-07-17 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-07-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);10
2021-07-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);69
2021-07-18 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);20
2021-07-18 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);51
2021-07-19 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);14
2021-07-19 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);73
2021-07-19 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);34
2021-07-19 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);2
2021-07-19 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);170
2021-07-19 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);2
2021-07-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);3
2021-07-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);25
2021-07-20 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);64
2021-07-20 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);5
2021-07-20 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);165
2021-07-20 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-07-20 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-07-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);9
2021-07-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);103
2021-07-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);78
2021-07-21 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Gamma (P.1 i subvariants);1
2021-07-21 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);3
2021-07-21 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);2
2021-07-21 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);128
2021-07-21 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-07-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);2
2021-07-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);22
2021-07-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);6
2021-07-22 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Eta (B.1.525);2
2021-07-22 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);2
2021-07-22 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-07-22 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);109
2021-07-22 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-07-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);6
2021-07-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);30
2021-07-23 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);19
2021-07-23 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);1
2021-07-23 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);108
2021-07-23 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-07-24 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);5
2021-07-24 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);81
2021-07-24 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-07-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);7
2021-07-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);80
2021-07-25 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);26
2021-07-25 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-07-25 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);46
2021-07-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);7
2021-07-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);39
2021-07-26 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);42
2021-07-26 00:00:00.000;seqüenciació completa;Altres seqüències de virus complet (Altres);1
2021-07-26 00:00:00.000;seqüenciació completa;B.1.575;1
2021-07-26 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);188
2021-07-26 00:00:00.000;seqüenciació completa;Estiu 2020, espanyola (B.1.177);1
2021-07-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);8
2021-07-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);46
2021-07-27 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);45
2021-07-27 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);3
2021-07-27 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);135
2021-07-27 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-07-28 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);3
2021-07-28 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);94
2021-07-28 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);47
2021-07-28 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);3
2021-07-28 00:00:00.000;seqüenciació completa;B.1.575;1
2021-07-28 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);112
2021-07-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);4
2021-07-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);13
2021-07-29 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);27
2021-07-29 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);103
2021-07-29 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);2
2021-07-29 00:00:00.000;seqüenciació completa;Mu (B.1.621 i subvariants);1
2021-07-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);2
2021-07-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);54
2021-07-30 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);19
2021-07-30 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);109
2021-07-30 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-07-31 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);3
2021-07-31 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);3
2021-07-31 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);28
2021-08-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);7
2021-08-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);41
2021-08-01 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);1
2021-08-01 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);32
2021-08-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);3
2021-08-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);23
2021-08-02 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);21
2021-08-02 00:00:00.000;seqüenciació completa;B.1.575;1
2021-08-02 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);185
2021-08-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);5
2021-08-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Altres seqüències de virus complet (Altres);46
2021-08-03 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);22
2021-08-03 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);6
2021-08-03 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);157
2021-08-03 00:00:00.000;seqüenciació completa;Gamma (P.1 i subvariants);1
2021-08-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Alfa (B.1.1.7);2
2021-08-04 00:00:00.000;(gen S) cribratge variants: PCR en temps real;Delta (B.1.617.2 i llinatges AY);3
2021-08-04 00:00:00.000;seqüenciació completa;Alfa (B.1.1.7);11
2021-08-04 00:00:00.000;seqüenciació completa;Delta (B.1.617.2 i llinatges AY);202
